P39	270 6 1 3 
P39	347 0 2 4 5 
P40	73 2 4 6 
P40	85 0 1 3 5 
P41	486 5 0 2 
P41	547 1 3 4 6 
P42	136 5 0 2 
P42	203 1 3 4 6 
P43	155 7 2 4 
P43	186 0 1 3 5 6 
P44	52 2 4 6 
P44	102 0 1 3 5 
P45	441 4 6 1 
P45	507 0 2 3 5 
P46	430 7 2 4 
P46	521 0 1 3 5 6 
P47	7 5 0 2 
P47	64 1 3 4 6 
P48	287 6 1 3 
P48	370 0 2 4 5 
P49	445 6 1 3 
P49	454 0 2 4 5 
P50	258 2 4 6 
P50	346 0 1 3 5 
P51	422 6 1 3 
P51	428 0 2 4 5 
P52	30 6 1 3 
P52	98 0 2 4 5 
P53	400 7 2 4 
P53	462 0 1 3 5 6 
P54	155 2 4 6 
P54	214 0 1 3 5 
P55	124 7 2 4 
P55	172 0 1 3 5 6 
P56	483 2 4 6 
P56	524 0 1 3 5 
P57	102 5 0 2 
P57	193 1 3 4 6 
P58	336 2 4 6 
P58	356 0 1 3 5 
P59	96 5 0 2 
P59	144 1 3 4 6 
P60	199 6 1 3 
P60	283 0 2 4 5 
P61	281 3 5 0 
P61	334 1 2 4 6 
P62	499 1 3 5 
P62	537 0 2 4 6 
P63	400 2 4 6 
P63	427 0 1 3 5 
P64	467 5 0 2 
P64	560 1 3 4 6 
P65	148 7 2 4 
P65	155 0 1 3 5 6 
P66	421 3 5 0 
P66	438 1 2 4 6 
P67	313 2 4 6 
P67	322 0 1 3 5 
P68	116 1 3 5 
P68	167 0 2 4 6 
P69	100 7 2 4 
P69	119 0 1 3 5 6 
P70	56 7 2 4 
P70	59 0 1 3 5 6 
P71	224 5 0 2 
P71	268 1 3 4 6 
P72	109 3 5 0 
P72	111 1 2 4 6 
P73	195 4 6 1 
P73	288 0 2 3 5 
P74	343 4 6 1 
P74	430 0 2 3 5 
P75	314 5 0 2 
P75	362 1 3 4 6 
P76	200 5 0 2 
P76	218 1 3 4 6 
P77	80 1 3 5 
P77	178 0 2 4 6 
P78	281 4 6 1 
P78	379 0 2 3 5 
P79	9 5 0 2 
P79	81 1 3 4 6 
P80	122 3 5 0 
P80	214 1 2 4 6 
P81	38 2 4 6 
P81	128 0 1 3 5 
P82	157 7 2 4 
P82	248 0 1 3 5 6 
P83	315 6 1 3 
P83	371 0 2 4 5 
P84	11 5 0 2 
P84	45 1 3 4 6 
P85	272 1 3 5 
P85	300 0 2 4 6 
P86	146 1 3 5 
P86	232 0 2 4 6 
P87	375 7 2 4 
P87	444 0 1 3 5 6 
P88	142 3 5 0 
P88	158 1 2 4 6 
P89	381 2 4 6 
P89	403 0 1 3 5 
P90	151 5 0 2 
P90	250 1 3 4 6 
P91	57 1 3 5 
P91	149 0 2 4 6 
P92	389 1 3 5 
P92	401 0 2 4 6 
P93	100 5 0 2 
P93	103 1 3 4 6 
P94	369 5 0 2 
P94	457 1 3 4 6 
P95	401 4 6 1 
P95	456 0 2 3 5 
P96	423 5 0 2 
P96	508 1 3 4 6 
P97	182 3 5 0 
P97	270 1 2 4 6 
P98	426 2 4 6 
P98	483 0 1 3 5 
P99	332 7 2 4 
P99	401 0 1 3 5 6 
P100	154 4 6 1 
P100	243 0 2 3 5 
P101	476 5 0 2 
P101	544 1 3 4 6 
P102	192 6 1 3 
P102	247 0 2 4 5 
P103	434 2 4 6 
P103	475 0 1 3 5 
P104	12 4 6 1 
P104	72 0 2 3 5 
P105	218 2 4 6 
P105	257 0 1 3 5 
P106	423 5 0 2 
P106	519 1 3 4 6 
P107	187 7 2 4 
P107	236 0 1 3 5 6 
P108	437 1 3 5 
P108	486 0 2 4 6 
P109	193 5 0 2 
P109	290 1 3 4 6 
P110	416 7 2 4 
P110	421 0 1 3 5 6 
P111	488 1 3 5 
P111	543 0 2 4 6 
P112	234 6 1 3 
P112	235 0 2 4 5 
P113	316 1 3 5 
P113	402 0 2 4 6 
P114	263 2 4 6 
P114	318 0 1 3 5 
P115	185 6 1 3 
P115	197 0 2 4 5 
P116	308 6 1 3 
P116	353 0 2 4 5 
P117	313 2 4 6 
P117	334 0 1 3 5 
P118	58 1 3 5 
P118	140 0 2 4 6 
P119	481 1 3 5 
P119	577 0 2 4 6 
P120	222 4 6 1 
P120	283 0 2 3 5 
P121	35 4 6 1 
P121	108 0 2 3 5 
P122	466 5 0 2 
P122	525 1 3 4 6 
P123	292 1 3 5 
P123	345 0 2 4 6 
P124	24 3 5 0 
P124	34 1 2 4 6 
P125	245 7 2 4 
P125	331 0 1 3 5 6 
P126	313 2 4 6 
P126	335 0 1 3 5 
P127	168 5 0 2 
P127	255 1 3 4 6 
P128	405 4 6 1 
P128	496 0 2 3 5 
P129	202 7 2 4 
P129	279 0 1 3 5 6 
P130	414 5 0 2 
P130	438 1 3 4 6 
P131	334 3 5 0 
P131	406 1 2 4 6 
P132	159 4 6 1 
P132	229 0 2 3 5 
P133	487 4 6 1 
P133	505 0 2 3 5 
P134	177 1 3 5 
P134	247 0 2 4 6 
P135	263 2 4 6 
P135	355 0 1 3 5 
P136	485 2 4 6 
P136	565 0 1 3 5 
P137	213 5 0 2 
P137	215 1 3 4 6 
P138	99 1 3 5 
P138	124 0 2 4 6 
P139	43 7 2 4 
P139	66 0 1 3 5 6 
P140	472 7 2 4 
P140	553 0 1 3 5 6 
P141	3 7 2 4 
P141	8 0 1 3 5 6 
P142	93 4 6 1 
P142	124 0 2 3 5 
P143	492 3 5 0 
P143	514 1 2 4 6 
P144	286 3 5 0 
P144	286 1 2 4 6 
P145	187 3 5 0 
P145	200 1 2 4 6 
P146	474 5 0 2 
P146	544 1 3 4 6 
P147	235 6 1 3 
P147	246 0 2 4 5 
P148	260 4 6 1 
P148	327 0 2 3 5 
P149	285 7 2 4 
P149	325 0 1 3 5 6 
P150	194 1 3 5 
P150	218 0 2 4 6 
P151	19 5 0 2 
P151	95 1 3 4 6 
P152	194 7 2 4 
P152	196 0 1 3 5 6 
P153	371 4 6 1 
P153	449 0 2 3 5 
P154	93 3 5 0 
P154	177 1 2 4 6 
P155	18 3 5 0 
P155	37 1 2 4 6 
P156	152 1 3 5 
P156	239 0 2 4 6 
P157	60 2 4 6 
P157	70 0 1 3 5 
P158	257 6 1 3 
P158	272 0 2 4 5 
P159	76 2 4 6 
P159	119 0 1 3 5 
P160	258 4 6 1 
P160	267 0 2 3 5 
P161	382 7 2 4 
P161	447 0 1 3 5 6 
P162	487 3 5 0 
P162	561 1 2 4 6 
P163	125 1 3 5 
P163	154 0 2 4 6 
P164	428 7 2 4 
P164	448 0 1 3 5 6 
P165	402 4 6 1 
P165	425 0 2 3 5 
P166	96 7 2 4 
P166	157 0 1 3 5 6 
P167	195 4 6 1 
P167	259 0 2 3 5 
P168	260 1 3 5 
P168	276 0 2 4 6 
P169	30 6 1 3 
P169	41 0 2 4 5 
P170	271 7 2 4 
P170	318 0 1 3 5 6 
P171	153 3 5 0 
P171	243 1 2 4 6 
P172	424 5 0 2 
P172	487 1 3 4 6 
P173	440 6 1 3 
P173	502 0 2 4 5 
P174	329 3 5 0 
P174	342 1 2 4 6 
P175	458 2 4 6 
P175	523 0 1 3 5 
P176	7 5 0 2 
P176	7 1 3 4 6 
P177	58 7 2 4 
P177	61 0 1 3 5 6 
P178	260 3 5 0 
P178	284 1 2 4 6 
P179	477 6 1 3 
P179	490 0 2 4 5 
P180	387 6 1 3 
P180	437 0 2 4 5 
P181	460 1 3 5 
P181	553 0 2 4 6 
P182	384 2 4 6 
P182	424 0 1 3 5 
P183	111 5 0 2 
P183	146 1 3 4 6 
P184	356 4 6 1 
P184	406 0 2 3 5 
P185	323 3 5 0 
P185	379 1 2 4 6 
P186	216 3 5 0 
P186	273 1 2 4 6 
P187	26 2 4 6 
P187	63 0 1 3 5 
P188	271 7 2 4 
P188	332 0 1 3 5 6 
P189	396 3 5 0 
P189	413 1 2 4 6 
P190	112 6 1 3 
P190	208 0 2 4 5 
P191	85 4 6 1 
P191	108 0 2 3 5 
P192	129 3 5 0 
P192	194 1 2 4 6 
P193	59 1 3 5 
P193	155 0 2 4 6 
P194	355 7 2 4 
P194	417 0 1 3 5 6 
P195	84 6 1 3 
P195	138 0 2 4 5 
P196	472 3 5 0 
P196	541 1 2 4 6 
P197	32 3 5 0 
P197	39 1 2 4 6 
P198	483 2 4 6 
P198	518 0 1 3 5 
P199	67 1 3 5 
P199	142 0 2 4 6 
P200	438 5 0 2 
P200	480 1 3 4 6 
P201	254 2 4 6 
P201	295 0 1 3 5 
P202	175 5 0 2 
P202	200 1 3 4 6 
P203	221 7 2 4 
P203	247 0 1 3 5 6 
P204	434 2 4 6 
P204	517 0 1 3 5 
P205	350 4 6 1 
P205	429 0 2 3 5 
P206	201 7 2 4 
P206	235 0 1 3 5 6 
P207	137 5 0 2 
P207	193 1 3 4 6 
P208	493 6 1 3 
P208	498 0 2 4 5 
P209	462 7 2 4 
P209	543 0 1 3 5 6 
P210	300 1 3 5 
P210	341 0 2 4 6 
P211	355 6 1 3 
P211	397 0 2 4 5 
P212	462 4 6 1 
P212	539 0 2 3 5 
P213	424 3 5 0 
P213	476 1 2 4 6 
P214	443 3 5 0 
P214	516 1 2 4 6 
P215	40 4 6 1 
P215	115 0 2 3 5 
P216	72 2 4 6 
P216	82 0 1 3 5 
P217	17 2 4 6 
P217	29 0 1 3 5 
P218	195 3 5 0 
P218	226 1 2 4 6 
P219	40 1 3 5 
P219	125 0 2 4 6 
P220	90 3 5 0 
P220	179 1 2 4 6 
P221	490 5 0 2 
P221	543 1 3 4 6 
P222	314 4 6 1 
P222	354 0 2 3 5 
P223	44 3 5 0 
P223	79 1 2 4 6 
P224	259 7 2 4 
P224	264 0 1 3 5 6 
P225	264 2 4 6 
P225	267 0 1 3 5 
P226	329 4 6 1 
P226	337 0 2 3 5 
P227	292 6 1 3 
P227	341 0 2 4 5 
P228	56 5 0 2 
P228	83 1 3 4 6 
P229	467 2 4 6 
P229	496 0 1 3 5 
P230	240 3 5 0 
P230	314 1 2 4 6 
P231	101 2 4 6 
P231	116 0 1 3 5 
P232	183 3 5 0 
P232	275 1 2 4 6 
P233	324 2 4 6 
P233	416 0 1 3 5 
P234	259 4 6 1 
P234	287 0 2 3 5 
P235	27 4 6 1 
P235	102 0 2 3 5 
P236	286 1 3 5 
P236	356 0 2 4 6 
P237	287 6 1 3 
P237	291 0 2 4 5 
P238	3 5 0 2 
P238	66 1 3 4 6 
P239	206 5 0 2 
P239	216 1 3 4 6 
P240	171 1 3 5 
P240	211 0 2 4 6 
P241	164 7 2 4 
P241	183 0 1 3 5 6 
P242	413 4 6 1 
P242	417 0 2 3 5 
P243	318 7 2 4 
P243	368 0 1 3 5 6 
P244	205 6 1 3 
P244	244 0 2 4 5 
P245	303 6 1 3 
P245	401 0 2 4 5 
P246	247 5 0 2 
P246	295 1 3 4 6 
P247	471 1 3 5 
P247	484 0 2 4 6 
P248	75 7 2 4 
P248	87 0 1 3 5 6 
P249	46 3 5 0 
P249	115 1 2 4 6 
P250	262 1 3 5 
P250	347 0 2 4 6 
P251	289 6 1 3 
P251	354 0 2 4 5 
P252	40 6 1 3 
P252	48 0 2 4 5 
P253	318 4 6 1 
P253	319 0 2 3 5 
P254	323 7 2 4 
P254	395 0 1 3 5 6 
P255	152 7 2 4 
P255	222 0 1 3 5 6 
P256	263 5 0 2 
P256	266 1 3 4 6 
P257	423 7 2 4 
P257	423 0 1 3 5 6 
P258	469 2 4 6 
P258	534 0 1 3 5 
P259	28 5 0 2 
P259	75 1 3 4 6 
P260	88 4 6 1 
P260	125 0 2 3 5 
P261	409 4 6 1 
P261	458 0 2 3 5 
P262	181 7 2 4 
P262	223 0 1 3 5 6 
P263	108 1 3 5 
P263	129 0 2 4 6 
P264	258 2 4 6 
P264	346 0 1 3 5 
P265	146 5 0 2 
P265	195 1 3 4 6 
P266	343 4 6 1 
P266	363 0 2 3 5 
P267	248 6 1 3 
P267	284 0 2 4 5 
P268	283 4 6 1 
P268	309 0 2 3 5 
P269	185 4 6 1 
P269	238 0 2 3 5 
P270	129 4 6 1 
P270	177 0 2 3 5 
P271	423 7 2 4 
P271	480 0 1 3 5 6 
P272	266 3 5 0 
P272	321 1 2 4 6 
P273	318 2 4 6 
P273	329 0 1 3 5 
P274	25 7 2 4 
P274	26 0 1 3 5 6 
P275	49 5 0 2 
P275	133 1 3 4 6 
P276	15 3 5 0 
P276	57 1 2 4 6 
P277	75 1 3 5 
P277	117 0 2 4 6 
P278	196 4 6 1 
P278	268 0 2 3 5 
P279	426 5 0 2 
P279	499 1 3 4 6 
P280	429 2 4 6 
P280	434 0 1 3 5 
P281	126 7 2 4 
P281	201 0 1 3 5 6 
P282	93 4 6 1 
P282	129 0 2 3 5 
P283	236 1 3 5 
P283	250 0 2 4 6 
P284	494 4 6 1 
P284	546 0 2 3 5 
P285	436 4 6 1 
P285	518 0 2 3 5 
P286	355 2 4 6 
P286	386 0 1 3 5 
P287	230 6 1 3 
P287	255 0 2 4 5 
P288	11 4 6 1 
P288	97 0 2 3 5 
P289	190 6 1 3 
P289	252 0 2 4 5 
P290	134 2 4 6 
P290	187 0 1 3 5 
P291	416 6 1 3 
P291	424 0 2 4 5 
P292	262 2 4 6 
P292	316 0 1 3 5 
P293	303 3 5 0 
P293	306 1 2 4 6 
P294	256 2 4 6 
P294	280 0 1 3 5 
P295	317 7 2 4 
P295	326 0 1 3 5 6 
P296	28 4 6 1 
P296	108 0 2 3 5 
P297	318 3 5 0 
P297	368 1 2 4 6 
P298	155 2 4 6 
P298	219 0 1 3 5 
P299	403 2 4 6 
P299	446 0 1 3 5 
P300	409 7 2 4 
P300	470 0 1 3 5 6 
P301	489 1 3 5 
P301	571 0 2 4 6 
P302	153 1 3 5 
P302	173 0 2 4 6 
P303	402 1 3 5 
P303	433 0 2 4 6 
P304	369 1 3 5 
P304	428 0 2 4 6 
P305	8 3 5 0 
P305	79 1 2 4 6 
P306	3 1 3 5 
P306	84 0 2 4 6 
P307	4 3 5 0 
P307	89 1 2 4 6 
P308	313 7 2 4 
P308	402 0 1 3 5 6 
P309	222 3 5 0 
P309	259 1 2 4 6 
P310	410 4 6 1 
P310	444 0 2 3 5 
P311	8 1 3 5 
P311	67 0 2 4 6 
P312	493 4 6 1 
P312	562 0 2 3 5 
P313	437 2 4 6 
P313	495 0 1 3 5 
P314	200 7 2 4 
P314	264 0 1 3 5 6 
P315	117 4 6 1 
P315	172 0 2 3 5 
P316	315 5 0 2 
P316	354 1 3 4 6 
P317	212 1 3 5 
P317	294 0 2 4 6 
P318	454 7 2 4 
P318	464 0 1 3 5 6 
P319	484 2 4 6 
P319	564 0 1 3 5 
P320	315 3 5 0 
P320	356 1 2 4 6 
P321	115 7 2 4 
P321	125 0 1 3 5 6 
P322	398 2 4 6 
P322	486 0 1 3 5 
P323	477 3 5 0 
P323	533 1 2 4 6 
P324	189 4 6 1 
P324	197 0 2 3 5 
P325	441 6 1 3 
P325	464 0 2 4 5 
P326	363 1 3 5 
P326	447 0 2 4 6 
P327	278 5 0 2 
P327	349 1 3 4 6 
P328	385 2 4 6 
P328	456 0 1 3 5 
P329	333 6 1 3 
P329	386 0 2 4 5 
P330	295 4 6 1 
P330	320 0 2 3 5 
P331	176 6 1 3 
P331	226 0 2 4 5 
P332	98 6 1 3 
P332	191 0 2 4 5 
P333	186 2 4 6 
P333	202 0 1 3 5 
P334	249 5 0 2 
P334	277 1 3 4 6 
P335	179 4 6 1 
P335	200 0 2 3 5 
P336	405 7 2 4 
P336	421 0 1 3 5 6 
P337	16 7 2 4 
P337	82 0 1 3 5 6 
P338	87 4 6 1 
P338	151 0 2 3 5 
P339	340 3 5 0 
P339	361 1 2 4 6 
P340	162 1 3 5 
P340	226 0 2 4 6 
P341	309 4 6 1 
P341	311 0 2 3 5 
P342	373 3 5 0 
P342	414 1 2 4 6 
P343	245 4 6 1 
P343	268 0 2 3 5 
P344	31 5 0 2 
P344	99 1 3 4 6 
P345	318 3 5 0 
P345	325 1 2 4 6 
P346	307 4 6 1 
P346	319 0 2 3 5 
P347	136 3 5 0 
P347	150 1 2 4 6 
P348	309 4 6 1 
P348	365 0 2 3 5 
P349	290 7 2 4 
P349	386 0 1 3 5 6 
P350	152 5 0 2 
P350	197 1 3 4 6 
P351	208 4 6 1 
P351	299 0 2 3 5 
P352	212 1 3 5 
P352	226 0 2 4 6 
P353	439 7 2 4 
P353	461 0 1 3 5 6 
P354	204 3 5 0 
P354	256 1 2 4 6 
P355	269 4 6 1 
P355	307 0 2 3 5 
P356	423 3 5 0 
P356	489 1 2 4 6 
P357	159 5 0 2 
P357	245 1 3 4 6 
P358	196 1 3 5 
P358	229 0 2 4 6 
P359	158 4 6 1 
P359	204 0 2 3 5 
P360	392 4 6 1 
P360	417 0 2 3 5 
P361	147 3 5 0 
P361	149 1 2 4 6 
P362	307 4 6 1 
P362	337 0 2 3 5 
P363	292 6 1 3 
P363	370 0 2 4 5 
P364	299 6 1 3 
P364	347 0 2 4 5 
P365	382 2 4 6 
P365	397 0 1 3 5 
P366	75 6 1 3 
P366	142 0 2 4 5 
P367	336 2 4 6 
P367	354 0 1 3 5 
P368	397 6 1 3 
P368	448 0 2 4 5 
P369	316 4 6 1 
P369	365 0 2 3 5 
P370	425 1 3 5 
P370	454 0 2 4 6 
P371	20 7 2 4 
P371	80 0 1 3 5 6 
P372	147 5 0 2 
P372	202 1 3 4 6 
P373	175 2 4 6 
P373	236 0 1 3 5 
P374	254 5 0 2 
P374	300 1 3 4 6 
P375	214 4 6 1 
P375	302 0 2 3 5 
P376	69 1 3 5 
P376	132 0 2 4 6 
P377	75 2 4 6 
P377	96 0 1 3 5 
P378	475 6 1 3 
P378	503 0 2 4 5 
P379	234 6 1 3 
P379	239 0 2 4 5 
P380	464 7 2 4 
P380	526 0 1 3 5 6 
P381	161 5 0 2 
P381	210 1 3 4 6 
P382	469 2 4 6 
P382	492 0 1 3 5 
P383	350 5 0 2 
P383	375 1 3 4 6 
P384	410 5 0 2 
P384	446 1 3 4 6 
P385	337 5 0 2 
P385	430 1 3 4 6 
P386	136 6 1 3 
P386	200 0 2 4 5 
P387	91 7 2 4 
P387	126 0 1 3 5 6 
P388	5 3 5 0 
P388	9 1 2 4 6 
P389	337 6 1 3 
P389	401 0 2 4 5 
P390	470 3 5 0 
P390	538 1 2 4 6 
P391	281 2 4 6 
P391	333 0 1 3 5 
P392	373 2 4 6 
P392	467 0 1 3 5 
P393	376 6 1 3 
P393	472 0 2 4 5 
P394	72 6 1 3 
P394	112 0 2 4 5 
P395	174 4 6 1 
P395	217 0 2 3 5 
P396	111 3 5 0 
P396	200 1 2 4 6 
P397	419 1 3 5 
P397	424 0 2 4 6 
P398	85 5 0 2 
P398	135 1 3 4 6 
P399	115 6 1 3 
P399	179 0 2 4 5 
P400	166 3 5 0 
P400	240 1 2 4 6 
P401	9 5 0 2 
P401	104 1 3 4 6 
P402	73 1 3 5 
P402	134 0 2 4 6 
P403	172 7 2 4 
P403	230 0 1 3 5 6 
P404	31 5 0 2 
P404	57 1 3 4 6 
P405	10 7 2 4 
P405	84 0 1 3 5 6 
P406	279 6 1 3 
P406	331 0 2 4 5 
P407	182 3 5 0 
P407	277 1 2 4 6 
P408	264 7 2 4 
P408	328 0 1 3 5 6 
P409	402 4 6 1 
P409	462 0 2 3 5 
P410	474 1 3 5 
P410	495 0 2 4 6 
P411	122 5 0 2 
P411	199 1 3 4 6 
P412	289 7 2 4 
P412	384 0 1 3 5 6 
P413	94 6 1 3 
P413	137 0 2 4 5 
P414	254 4 6 1 
P414	266 0 2 3 5 
P415	172 4 6 1 
P415	200 0 2 3 5 
P416	412 5 0 2 
P416	479 1 3 4 6 
P417	408 6 1 3 
P417	416 0 2 4 5 
P418	223 7 2 4 
P418	257 0 1 3 5 6 
P419	204 3 5 0 
P419	223 1 2 4 6 
P420	458 3 5 0 
P420	464 1 2 4 6 
P421	166 4 6 1 
P421	233 0 2 3 5 
P422	192 4 6 1 
P422	224 0 2 3 5 
P423	56 7 2 4 
P423	103 0 1 3 5 6 
P424	21 7 2 4 
P424	43 0 1 3 5 6 
P425	331 4 6 1 
P425	414 0 2 3 5 
P426	448 5 0 2 
P426	530 1 3 4 6 
P427	18 7 2 4 
P427	38 0 1 3 5 6 
P428	111 4 6 1 
P428	167 0 2 3 5 
P429	490 1 3 5 
P429	514 0 2 4 6 
P430	486 1 3 5 
P430	555 0 2 4 6 
P431	143 3 5 0 
P431	220 1 2 4 6 
P432	168 3 5 0 
P432	259 1 2 4 6 
P433	196 7 2 4 
P433	224 0 1 3 5 6 
P434	227 6 1 3 
P434	298 0 2 4 5 
P435	197 1 3 5 
P435	200 0 2 4 6 
P436	27 6 1 3 
P436	72 0 2 4 5 
P437	8 4 6 1 
P437	46 0 2 3 5 
P438	237 5 0 2 
P438	250 1 3 4 6 
P439	1 3 5 0 
P439	29 1 2 4 6 
P440	111 5 0 2 
P440	160 1 3 4 6 
P441	192 6 1 3 
P441	261 0 2 4 5 
P442	181 5 0 2 
P442	248 1 3 4 6 
P443	213 5 0 2 
P443	247 1 3 4 6 
P444	472 1 3 5 
P444	502 0 2 4 6 
P445	401 2 4 6 
P445	478 0 1 3 5 
P446	377 4 6 1 
P446	379 0 2 3 5 
P447	364 3 5 0 
P447	454 1 2 4 6 
P448	323 5 0 2 
P448	346 1 3 4 6 
P449	179 6 1 3 
P449	248 0 2 4 5 
P450	327 3 5 0 
P450	337 1 2 4 6 
P451	182 6 1 3 
P451	208 0 2 4 5 
P452	487 5 0 2 
P452	515 1 3 4 6 
P453	151 5 0 2 
P453	164 1 3 4 6 
P454	360 3 5 0 
P454	446 1 2 4 6 
P455	242 1 3 5 
P455	314 0 2 4 6 
P456	128 4 6 1 
P456	169 0 2 3 5 
P457	218 4 6 1 
P457	285 0 2 3 5 
P458	365 5 0 2 
P458	446 1 3 4 6 
P459	257 1 3 5 
P459	271 0 2 4 6 
P460	98 4 6 1 
P460	159 0 2 3 5 
P461	63 4 6 1 
P461	70 0 2 3 5 
P462	278 2 4 6 
P462	313 0 1 3 5 
P463	365 2 4 6 
P463	451 0 1 3 5 
P464	386 1 3 5 
P464	446 0 2 4 6 
P465	330 2 4 6 
P465	358 0 1 3 5 
P466	492 2 4 6 
P466	532 0 1 3 5 
P467	266 7 2 4 
P467	276 0 1 3 5 6 
P468	99 1 3 5 
P468	191 0 2 4 6 
P469	482 7 2 4 
P469	534 0 1 3 5 6 
P470	369 4 6 1 
P470	463 0 2 3 5 
P471	108 6 1 3 
P471	155 0 2 4 5 
P472	432 2 4 6 
P472	440 0 1 3 5 
P473	264 5 0 2 
P473	307 1 3 4 6 
P474	149 1 3 5 
P474	190 0 2 4 6 
P475	189 1 3 5 
P475	201 0 2 4 6 
P476	148 4 6 1 
P476	199 0 2 3 5 
P477	474 4 6 1 
P477	565 0 2 3 5 
P478	200 3 5 0 
P478	290 1 2 4 6 
P479	197 6 1 3 
P479	277 0 2 4 5 
P480	78 3 5 0 
P480	122 1 2 4 6 
P481	340 6 1 3 
P481	439 0 2 4 5 
P482	25 7 2 4 
P482	63 0 1 3 5 6 
P483	492 6 1 3 
P483	544 0 2 4 5 
P484	11 7 2 4 
P484	45 0 1 3 5 6 
P485	340 5 0 2 
P485	425 1 3 4 6 
P486	29 6 1 3 
P486	34 0 2 4 5 
P487	291 2 4 6 
P487	301 0 1 3 5 
P488	49 5 0 2 
P488	128 1 3 4 6 
P489	471 3 5 0 
P489	544 1 2 4 6 
P490	193 4 6 1 
P490	290 0 2 3 5 
P491	326 1 3 5 
P491	416 0 2 4 6 
P492	82 6 1 3 
P492	141 0 2 4 5 
P493	418 2 4 6 
P493	477 0 1 3 5 
P494	449 3 5 0 
P494	521 1 2 4 6 
P495	380 3 5 0 
P495	447 1 2 4 6 
P496	208 3 5 0 
P496	211 1 2 4 6 
P497	370 2 4 6 
P497	466 0 1 3 5 
P498	74 3 5 0 
P498	85 1 2 4 6 
P499	19 6 1 3 
P499	75 0 2 4 5 
P500	390 7 2 4 
P500	473 0 1 3 5 6 
P501	216 4 6 1 
P501	268 0 2 3 5 
P502	241 6 1 3 
P502	254 0 2 4 5 
P503	362 2 4 6 
P503	422 0 1 3 5 
P504	115 6 1 3 
P504	214 0 2 4 5 
P505	136 5 0 2 
P505	234 1 3 4 6 
P506	32 3 5 0 
P506	116 1 2 4 6 
P507	240 4 6 1 
P507	246 0 2 3 5 
P508	170 4 6 1 
P508	252 0 2 3 5 
P509	249 3 5 0 
P509	307 1 2 4 6 
P510	105 5 0 2 
P510	200 1 3 4 6 
P511	296 5 0 2 
P511	374 1 3 4 6 
P512	178 7 2 4 
P512	236 0 1 3 5 6 
P513	77 4 6 1 
P513	84 0 2 3 5 
P514	229 2 4 6 
P514	324 0 1 3 5 
P515	178 2 4 6 
P515	231 0 1 3 5 
P516	399 4 6 1 
P516	464 0 2 3 5 
P517	93 1 3 5 
P517	165 0 2 4 6 
P518	243 5 0 2 
P518	257 1 3 4 6 
P519	168 2 4 6 
P519	259 0 1 3 5 
P520	473 5 0 2 
P520	521 1 3 4 6 
P521	151 4 6 1 
P521	195 0 2 3 5 
P522	446 1 3 5 
P522	463 0 2 4 6 
P523	129 6 1 3 
P523	203 0 2 4 5 
P524	291 7 2 4 
P524	303 0 1 3 5 6 
P525	146 6 1 3 
P525	237 0 2 4 5 
P526	315 7 2 4 
P526	372 0 1 3 5 6 
P527	140 6 1 3 
P527	176 0 2 4 5 
P528	51 3 5 0 
P528	77 1 2 4 6 
P529	162 2 4 6 
P529	245 0 1 3 5 
P530	394 4 6 1 
P530	491 0 2 3 5 
P531	65 4 6 1 
P531	78 0 2 3 5 
P532	261 7 2 4 
P532	339 0 1 3 5 6 
P533	378 1 3 5 
